user_id,movie_id,Rating
17121,1726669,6
17121,1780762,4
17121,1838544,4
17121,1924429,6
17121,2053463,6
17121,2171867,5
17121,2334879,6
17121,2537176,4
17122,446029,9
17122,770828,9
17122,816711,8
17122,903624,9
17122,1136608,8
17122,1253863,8
17122,1288558,5
17122,1300854,3
17122,1343727,9
17122,1408101,9
17122,1411250,8
17122,1428538,7
17122,1430132,7
17122,1440129,5
17122,1446714,7
17122,1454468,9
17122,1483013,6
17122,1535108,8
17122,1583421,5
17122,1650554,8
17122,1663662,8
17122,1670345,9
17122,1907668,9
17122,1939659,8
17122,1951264,8
17122,2002718,8
17122,2184339,7
17122,2302755,7
17122,2334649,8
17122,2404463,7
17122,3063516,7
17123,2515086,10
17124,2294629,10
17125,1535108,8
17125,1588170,10
17125,1670345,8
17125,1731141,8
17125,2105044,5
17126,17350,7
17126,18033,7
17126,45758,6
17126,58331,6
17126,93779,5
17126,138704,5
17126,1322269,8
17126,1650393,4
17126,1772424,10
17126,1800241,5
17126,1816518,7
17126,1939659,5
17126,2147728,5
17126,2179116,7
17126,2187115,9
17126,2226417,6
17126,2334873,7
17126,2431286,10
17127,816711,8
17127,1300854,9
17128,1766094,9
17129,790724,6
17130,454876,9
17130,816711,8
17130,1343092,10
17130,2053463,8
17131,1535616,10
17131,2450186,10
17132,1408101,7
17132,1659337,8
17132,1905041,8
17133,993846,10
17133,1170358,10
17133,1951264,10
17134,1245492,10
17135,1924429,9
17136,43639,6
17136,44453,10
17136,45907,10
17136,53967,8
17136,100944,10
17136,103776,3
17136,107756,8
17136,114746,9
17136,118849,8
17136,276919,10
17136,342735,7
17136,1234721,5
17136,1430132,9
17136,1453405,8
17136,1457767,7
17136,1821694,7
17136,2055709,4
17136,2378281,1
17137,1343092,6
17137,1430132,8
17137,1853728,9
17138,64505,10
17139,848537,9
17139,1055292,9
17139,1272878,8
17139,1670345,10
17139,1815862,8
17140,2194499,7
17141,2404311,6
17142,1843866,9
17143,1690953,9
17144,2193215,1
17145,1483013,4
17146,1690953,10
17147,988595,10
17148,2024544,8
17148,2382009,6
17149,1964624,5
17150,112864,8
17150,284837,10
17150,343818,8
17150,407304,7
17150,429493,8
17150,822832,1
17150,945513,9
17150,986263,7
17150,1013743,7
17150,1092026,8
17150,1111422,8
17150,1182345,7
17150,1302067,1
17150,1623205,3
17150,1815862,7
17150,1907668,8
17150,2125435,3
17150,2125608,5
17151,120737,10
17151,167260,10
17151,167261,10
17151,272152,10
17151,485947,10
17151,914798,10
17151,1392214,9
17151,1924396,10
17151,2024544,10
17151,2678366,9
17152,1800241,5
17153,1935179,8
17154,46250,9
17154,53125,9
17154,55307,6
17154,770828,7
17154,1343092,7
17154,1814621,6
17155,1408101,9
17156,1024648,10
17156,1504320,10
17157,1621039,7
17158,99077,10
17158,102388,4
17158,104756,9
17158,256276,8
17158,443272,10
17158,463998,10
17158,468569,10
17158,770828,7
17158,988045,10
17158,1130884,8
17158,1375666,10
17158,1937264,8
17158,2404463,10
17159,88247,7
17159,134084,4
17159,286716,7
17159,438488,7
17159,1262416,6
17159,1596365,7
17159,1893256,3
17159,2334879,7
17159,2363219,4
17160,1670345,10
17161,1408101,8
17161,1448755,6
17161,1659337,8
17161,1670345,7
17161,1821694,7
17161,2177771,7
17162,1491044,4
17163,770828,9
17164,1457767,8
17164,1682180,9
17164,1839492,9
17164,1935902,7
17165,490204,9
17166,770828,10
17167,456554,8
17168,73486,9
17168,108052,10
17168,217505,7
17168,359950,4
17168,379725,8
17168,395169,9
17168,450345,4
17168,454876,5
17168,460989,8
17168,480249,7
17168,914863,8
17168,1024648,9
17168,1037705,7
17168,1091191,8
17168,1104001,4
17168,1211956,7
17168,1214962,6
17168,1272878,6
17168,1320291,4
17168,1321870,8
17168,1392170,6
17168,1392214,8
17168,1397280,7
17168,1430132,6
17168,1454468,9
17168,1506999,4
17168,1535108,8
17168,1535109,9
17168,1601913,6
17168,1781775,5
17168,1815862,6
17168,1838520,2
17168,1905040,5
17168,1939659,6
17168,1979320,9
17168,2085957,4
17168,2184339,5
17168,2212008,6
17168,2226417,5
17168,2312718,7
17168,2326204,6
17168,2334879,6
17168,2345112,5
17168,2572632,5
17168,2872810,3
17169,1650554,8
17169,1663662,7
17170,139654,9
17170,1045658,9
17170,1053810,7
17170,1235522,7
17170,1426386,7
17170,1433811,8
17170,1670345,8
17170,1817273,8
17170,1966604,9
17170,2132285,6
17170,2179116,5
17171,1682180,9
17172,446755,9
17172,808285,9
17172,1605777,4
17173,1817273,6
17174,83944,8
17174,89880,8
17174,272338,10
17174,490204,9
17174,1075417,6
17174,1229340,8
17174,1333125,6
17174,1433108,8
17174,1535109,9
17174,1951264,9
17175,1951264,9
17176,116191,5
17176,469494,9
17176,993846,7
17176,1189340,8
17176,1454468,10
17176,1535109,5
17176,1616195,6
17176,1697064,8
17176,1800241,10
17176,1979320,6
17176,2177771,6
17176,2210834,7
17177,92493,8
17178,1637725,3
17179,47472,10
17180,110912,9
17180,261983,7
17180,319061,8
17180,325596,6
17180,1320244,6
17180,1667310,7
17180,1853728,8
17180,1922777,6
17181,405094,10
17182,2024544,9
17183,356910,7
17183,361748,8
17183,421715,8
17183,478304,5
17183,1300854,8
17183,1321870,5
17183,1441952,7
17183,1483013,7
17183,1583421,6
17183,1690953,8
17183,1951261,6
17183,2191701,7
17184,1893256,6
17184,1979320,7
17185,475276,7
17185,1189073,9
17185,1392170,7
17186,770828,10
17186,1234721,6
17186,1245492,9
17186,1300854,8
17186,1408101,8
17186,1454468,9
17186,1939659,7
17186,2024469,7
17187,1392214,9
17187,1491044,8
17187,2359810,9
17188,400426,5
17188,1650554,7
17189,1825157,2
17190,2334879,6
17191,790724,8
17191,1245526,7
17191,1483013,7
17191,1758830,3
17191,1911662,2
17191,2072933,2
17191,2302755,7
17191,2439946,1
17192,1800241,8
17192,1821694,6
17193,816711,10
17193,1300854,10
17193,1454468,9
17193,1483013,7
17193,1517260,1
17193,1535109,10
17193,1763264,1
17193,1911644,9
17193,1935179,8
17193,2024469,10
17193,2302755,10
17194,359950,7
17194,1234721,10
17194,1430132,8
17194,1670345,10
17194,1690953,10
17194,2114417,9
17195,2302755,8
17195,2375605,8
17196,469021,10
17196,993846,10
17196,1454468,9
17196,1535109,9
17196,1602613,6
17196,2179116,7
17197,1821700,10
17198,375611,10
17199,1392214,10
17199,1411250,6
17199,1663662,8
17199,2404311,8
17200,26138,10
17200,48140,9
17200,54387,10
17201,415978,8
17201,2013293,7
17202,1525366,5
17203,1078588,8
17203,1277737,10
17204,1392214,8
17205,816711,8
17206,57115,9
17206,57193,5
17206,79501,7
17206,79576,4
17206,80736,9
17206,81505,10
17206,82199,6
17206,82340,9
17206,82694,8
17206,82971,10
17206,83658,7
17206,83944,8
17206,84602,7
17206,85862,7
17206,87050,8
17206,87130,3
17206,87363,8
17206,87469,8
17206,87803,7
17206,88206,5
17206,89530,7
17206,90060,5
17206,90142,6
17206,90329,8
17206,91778,3
17206,92005,8
17206,92610,8
17206,93137,7
17206,93437,9
17206,93894,9
17206,94118,3
17206,95174,6
17206,96734,5
17206,97441,10
17206,97576,9
17206,98084,7
17206,98536,3
17206,99575,6
17206,99800,6
17206,99892,7
17206,100157,8
17206,101757,7
17206,102768,6
17206,103112,7
17206,103873,8
17206,104694,8
17206,105112,8
17206,106856,9
17206,106977,9
17206,107362,7
17206,107818,9
17206,108160,5
17206,108550,9
17206,109361,5
17206,109444,7
17206,109446,6
17206,109951,8
17206,110167,6
17206,110413,10
17206,111282,8
17206,112697,7
17206,114319,5
17206,114709,9
17206,115963,8
17206,116365,6
17206,116629,8
17206,117500,7
17206,118887,7
17206,119167,9
17206,120338,7
17206,120363,8
17206,120630,7
17206,120685,6
17206,120689,8
17206,120737,8
17206,124298,7
17206,161081,8
17206,162222,6
17206,164052,5
17206,167260,9
17206,167261,9
17206,167404,9
17206,169547,9
17206,185937,3
17206,216216,7
17206,217505,9
17206,217869,6
17206,245562,7
17206,251736,7
17206,267626,6
17206,286106,7
17206,286716,4
17206,288477,7
17206,298203,7
17206,307987,9
17206,314353,8
17206,331632,2
17206,338466,8
17206,362227,6
17206,367882,5
17206,368891,7
17206,371606,7
17206,375063,6
17206,380510,8
17206,384680,5
17206,399201,7
17206,399295,9
17206,409847,7
17206,416315,6
17206,429493,8
17206,433362,8
17206,435761,9
17206,445934,8
17206,448011,8
17206,450345,2
17206,455407,8
17206,479952,7
17206,481369,4
17206,486576,5
17206,770828,8
17206,790736,8
17206,800080,8
17206,808279,8
17206,816711,8
17206,896798,7
17206,949731,6
17206,988045,6
17206,1023500,6
17206,1038988,9
17206,1045658,9
17206,1082868,8
17206,1146320,6
17206,1183276,7
17206,1187064,9
17206,1228987,8
17206,1245492,8
17206,1259521,10
17206,1270291,6
17206,1270798,9
17206,1320244,6
17206,1408101,9
17206,1454468,10
17206,1457767,7
17206,1502404,5
17206,1535109,9
17206,1535616,8
17206,1555093,6
17206,1567609,7
17206,1582507,7
17206,1591095,7
17206,1606378,6
17206,1640459,8
17206,1643222,5
17206,1650554,8
17206,1663662,9
17206,1670345,9
17206,1699231,6
17206,1713476,7
17206,1764651,8
17206,1853728,7
17206,1879032,6
17206,1951264,8
17206,1980209,7
17206,1991245,6
17206,1992258,6
17206,2034139,4
17206,2040578,2
17206,2103217,8
17206,2113792,4
17206,2184339,7
17206,2226417,7
17206,2302755,7
17207,98258,7
17207,369735,7
17207,1185836,7
17207,1457767,10
17208,320661,9
17208,1483013,7
17208,1670345,7
17209,486051,8
17209,809504,7
17210,127536,9
17210,414055,7
17210,482527,8
17210,758758,8
17210,903624,7
17210,1483013,7
17210,1623205,6
17210,2357129,6
17211,80487,10
17212,103064,10
17212,103893,6
17212,117571,9
17212,259324,6
17212,280609,7
17212,320691,7
17212,468569,8
17212,800369,8
17212,834001,8
17212,848228,8
17212,892769,8
17212,948470,8
17212,1300854,7
17212,1345836,9
17212,1453405,7
17212,1496025,8
17212,1663662,8
17212,2017020,7
17213,1156398,8
17214,1763303,10
17215,1592281,8
17216,90142,6
17216,119051,7
17216,168501,9
17216,319061,10
17216,365929,5
17216,398913,6
17216,458413,7
17216,790736,8
17216,816462,5
17216,970452,6
17216,985694,6
17216,985699,7
17216,1020558,9
17216,1170358,9
17216,1204975,7
17216,1229340,8
17216,1253863,9
17216,1291580,8
17216,1321511,8
17216,1327773,6
17216,1349451,7
17216,1392214,8
17216,1424432,9
17216,1450321,9
17216,1454468,10
17216,1470827,9
17216,1496025,8
17216,1560970,8
17216,1592525,7
17216,1611224,9
17216,1645155,3
17216,1704573,7
17216,1762399,4
17216,1843866,9
17216,1860353,5
17216,1911662,8
17216,1922685,6
17216,1924429,9
17216,1939659,6
17216,1951264,8
17216,1967545,9
17216,1979320,9
17216,2024469,6
17216,2140373,9
17216,2193215,7
17216,2229499,7
17216,2265398,7
17216,2294629,10
17216,2312718,6
17216,2345112,6
17216,2347134,8
17216,2369135,4
17216,2390237,6
17216,2404311,5
17216,2567712,9
17216,2830416,8
17216,3063516,3
17217,109445,10
17217,137523,10
17217,169547,10
17217,311289,10
17218,120382,7
17218,253474,8
17218,1219289,7
17219,1937449,10
17220,903624,7
17220,1038686,7
17220,1723121,9
17221,1300854,9
17222,1445203,9
17223,140352,9
17223,212712,8
17223,770828,6
17223,993846,9
17223,1032846,8
17223,1103275,8
17223,1170358,6
17223,1194238,7
17223,1210819,8
17223,1300854,7
17223,1392214,7
17223,1428538,4
17223,1433811,7
17223,1457767,8
17223,1462900,7
17223,1490017,8
17223,1538403,3
17223,1583421,4
17223,1615147,7
17223,1682180,5
17223,1690953,7
17223,1706620,8
17223,1727388,8
17223,1731141,7
17223,1767354,7
17223,1798709,9
17223,1905041,5
17223,1935179,8
17223,1979320,5
17223,1981115,4
17223,2101441,7
17223,2140373,7
17223,2184339,6
17223,2193215,6
17223,2205697,6
17223,2229499,7
17223,2258281,8
17223,2265398,6
17223,2334879,6
17223,2357129,6
17223,2358891,5
17223,2404461,7
17223,3066270,6
17224,2234155,7
17225,1853728,10
17226,1583421,10
17226,1905041,9
17226,2024432,8
17227,816711,8
17227,959329,5
17227,993846,9
17227,1170358,8
17227,1245492,9
17227,1331307,5
17227,1343092,8
17227,1392214,9
17227,1408101,9
17227,1457767,7
17227,1662293,4
17227,1670345,7
17227,1703199,8
17227,1714206,8
17227,1716777,8
17227,1723121,7
17227,1727388,9
17227,1798709,8
17227,1800241,8
17227,1840309,8
17227,1853739,8
17227,1951261,5
17227,1951264,9
17227,2070862,6
17227,2184339,6
17227,2191701,5
17227,2194499,9
17227,2226417,9
17227,2230358,6
17227,2294629,8
17227,2334873,6
17227,2390361,9
17227,2473682,5
17228,52357,9
17228,81505,9
17228,86250,8
17228,96874,8
17228,99685,9
17228,105236,9
17228,112471,8
17228,112641,8
17228,112851,7
17228,119488,9
17228,120586,9
17228,198781,8
17228,317248,8
17228,373469,8
17228,381681,8
17228,450259,8
17228,469021,7
17228,478087,7
17228,770828,8
17228,993846,8
17228,1170358,9
17228,1204975,7
17228,1245492,7
17228,1300854,9
17228,1343092,8
17228,1392214,8
17228,1433811,8
17228,1453405,8
17228,1454468,9
17228,1465522,7
17228,1535109,8
17228,1650554,7
17228,1659337,8
17228,1670345,7
17228,1690953,8
17228,1800241,8
17228,1853728,10
17228,1951261,8
17228,1951264,8
17228,1979320,8
17228,2033981,7
17228,2191701,6
17228,2194499,8
17228,2229499,7
17228,2334879,7
17228,3169780,8
17229,1538403,10
17230,217505,9
17230,765429,9
17231,2024544,9
17231,2278871,7
17231,2331143,8
17231,3379358,8
17232,2357788,10
17233,185125,8
17233,989000,6
17233,1457767,7
17233,2425486,7
17234,1024648,7
17234,1602620,8
17235,993846,6
17235,2024469,9
17236,75005,9
17236,77394,8
17236,123755,9
17236,283015,5
17236,314353,8
17236,317740,8
17236,337921,7
17236,983193,8
17236,1188729,9
17236,1217613,8
17236,1314655,8
17236,1392170,2
17236,1424381,4
17236,1446714,8
17236,1568346,9
17236,1705125,1
17236,1893256,8
17237,2184339,6
17238,1322269,6
17238,1798709,10
17238,1838603,8
17239,348150,9
17239,468569,9
17239,816711,7
17239,903624,8
17239,1024648,7
17239,1229238,8
17239,1397280,6
17239,1399683,7
17239,1454468,7
17239,1483013,7
17239,1517260,5
17239,1535108,7
17239,1564585,4
17239,1650062,8
17239,1663662,3
17239,1764651,3
17239,1790885,8
17239,1907668,7
17239,2194499,8
17239,2357129,7
17240,1234721,7
17241,770828,8
17242,1430132,10
17243,1549572,10
17244,1650062,8
17245,46072,9
17245,59797,8
17246,993846,8
17246,1335975,3
17247,289879,9
17247,864835,8
17247,993846,9
17247,1843866,8
17247,1853728,8
17247,3203290,9
17248,1826590,6
17249,790724,8
17249,993846,7
17249,1170358,8
17249,1322269,8
17249,1430132,8
17249,1454468,8
17249,1535108,7
17249,1670345,7
17249,1821549,8
17249,1981115,8
17249,2101473,7
17250,1843866,10
17251,800369,8
17252,970411,8
17252,1374992,9
17252,1517260,6
17252,2302755,10
17253,1462769,9
17253,1663662,10
17253,2265179,10
17253,2334879,7
17254,2302755,8
17254,2776344,8
17255,1728196,7
17256,1187043,10
17257,1951264,9
17258,1024648,10
17258,1276104,9
17259,1731141,10
17260,1772341,10
17261,1731141,8
17262,993846,8
17262,1045658,7
17262,1392214,8
17262,2234155,6
17263,2140373,9
17264,110157,9
17265,2302755,7
17266,1714210,7
17266,1800241,7
17266,1935179,9
17266,1979320,8
17267,993846,9
17267,1211956,9
17267,1454468,9
17267,1706620,7
17267,1840309,7
17267,1843866,8
17268,359950,7
17268,1211956,5
17269,1623205,9
17270,58529,10
17270,857190,8
17271,1232200,7
17271,1457767,4
17271,1723121,8
17271,1764183,7
17271,1817273,8
17271,1827579,9
17271,1853728,10
17271,1855199,10
17271,1935179,8
17271,1989475,6
17271,2032557,3
17271,2053463,8
17271,2364841,8
17272,1343092,7
17272,1623205,4
17272,1707386,8
17272,1924429,7
17273,34492,3
17273,73629,5
17273,75148,7
17273,76618,6
17273,79817,7
17273,83944,8
17273,86896,5
17273,88979,7
17273,95016,8
17273,97770,7
17273,99423,7
17273,99700,4
17273,100419,3
17273,101272,6
17273,107362,3
17273,113497,6
17273,114214,7
17273,119174,7
17273,119698,10
17273,120667,5
17273,128442,5
17273,137523,10
17273,144120,5
17273,146316,4
17273,160127,3
17273,183505,6
17273,206314,6
17273,208092,6
17273,242423,6
17273,243585,3
17273,258000,10
17273,263488,6
17273,286716,6
17273,287978,5
17273,295700,3
17273,305224,4
17273,316654,6
17273,325703,5
17273,327597,7
17273,327850,7
17273,330793,5
17273,337978,8
17273,340163,6
17273,351977,7
17273,356634,5
17273,375912,6
17273,406759,4
17273,426592,6
17273,431021,5
17273,433400,5
17273,450238,6
17273,462295,6
17273,477347,6
17273,480249,5
17273,483631,2
17273,486576,7
17273,488120,4
17273,489270,3
17273,499549,4
17273,790736,6
17273,795361,2
17273,800069,3
17273,800080,7
17273,829482,7
17273,838283,5
17273,910936,4
17273,926084,6
17273,960144,7
17273,1017451,5
17273,1023111,6
17273,1045658,6
17273,1078912,3
17273,1091722,7
17273,1104001,5
17273,1120945,5
17273,1129442,5
17273,1132620,6
17273,1132626,5
17273,1133985,5
17273,1156398,8
17273,1170358,6
17273,1179904,3
17273,1211956,8
17273,1212450,10
17273,1216487,4
17273,1219289,6
17273,1220634,6
17273,1232829,6
17273,1234719,7
17273,1245492,10
17273,1259521,6
17273,1270798,3
17273,1300854,10
17273,1318514,4
17273,1351685,4
17273,1375670,5
17273,1385867,7
17273,1409024,8
17273,1413489,7
17273,1430132,7
17273,1433108,6
17273,1477076,5
17273,1560970,5
17273,1560985,3
17273,1598778,3
17273,1634122,7
17273,1650062,6
17273,1690953,6
17273,1706593,6
17273,1731141,6
17273,1843866,10
17273,1899353,8
17273,1904996,10
17273,2196047,2
17273,2243537,5
17273,2302755,6
17274,71853,7
17274,87078,5
17274,93870,10
17274,110413,10
17274,113247,8
17274,113277,9
17274,118688,2
17274,119008,8
17274,119081,6
17274,121765,9
17274,133093,9
17274,234215,10
17274,242653,9
17274,275309,8
17274,419677,10
17274,800369,6
17274,816442,8
17274,838221,9
17274,1074638,9
17274,1094249,9
17274,1107860,2
17274,1170358,8
17274,1212450,7
17274,1234721,8
17274,1270798,8
17274,1308729,4
17274,1318514,8
17274,1392170,9
17274,1486190,5
17274,1491044,7
17274,1535108,6
17274,1568346,5
17274,1588173,8
17274,1596346,6
17274,1629757,7
17274,1646987,5
17274,1649419,8
17274,1662514,6
17274,1684233,7
17274,1703148,7
17274,1764198,8
17274,1817273,8
17274,1907668,8
17274,1951264,8
17274,1981115,7
17274,2302755,6
17274,2312602,7
17274,2567712,9
17275,45555,8
17275,46816,7
17275,62138,8
17275,82269,7
17275,454876,7
17275,780504,7
17275,1024648,7
17275,1259521,6
17275,1764234,6
17275,1817273,7
17275,1855199,7
17275,1922777,6
17275,1931533,6
17275,2106476,7
17275,2243389,5
17276,359950,10
17277,70723,10
17278,1210819,1
17279,2387627,10
17280,1565958,7
17281,1343092,9
17282,790636,9
17282,1288553,10
17282,1535109,10
17282,1655420,10
17282,1707386,10
17282,2024544,10
17282,2053463,9
17283,217505,7
17283,1499658,7
17283,1707386,6
17284,120737,10
17285,119215,10
17285,1262416,7
17285,1300854,10
17285,1366344,7
17285,1706593,8
17286,1951264,5
17287,113581,8
17287,120601,5
17287,120901,9
17287,164756,8
17287,216216,7
17287,219699,3
17287,453383,1
17287,795368,10
17288,52357,8
17288,57012,9
17288,68646,8
17288,78748,9
17288,109686,10
17288,109830,10
17288,110912,9
17288,111161,9
17288,119528,6
17288,120815,8
17288,167260,10
17288,209144,8
17288,317648,7
17288,329575,8
17288,357413,8
17288,407887,8
17288,438488,7
17288,468569,9
17288,482571,8
17288,499549,7
17288,765010,9
17288,948470,8
17288,1014759,7
17288,1068680,6
17288,1130884,8
17288,1210819,5
17288,1232829,7
17288,1270798,7
17288,1446714,7
17288,1457767,8
17288,1512235,7
17288,1637725,6
17288,1663662,8
17288,1951261,6
17289,2400272,10
17290,816711,10
17290,1077368,4
17290,1649419,9
17290,1817273,8
17290,2302755,8
17291,1670345,10
17291,2369135,9
17292,814255,8
17292,1854564,7
17293,1924396,9
17294,111161,10
17295,426592,6
17296,349683,8
17296,357413,8
17296,480025,9
17296,862467,4
17296,2106476,9
17297,1212450,9
17298,1670345,10
17299,1300854,8
17299,2526898,10
17300,357413,7
17300,443272,8
17300,453562,8
17300,454876,8
17300,790724,7
17300,816711,7
17300,882977,6
17300,903624,6
17300,1045658,8
17300,1193138,8
17300,1213663,6
17300,1235522,7
17300,1245492,6
17300,1253863,5
17300,1298649,6
17300,1300854,8
17300,1321870,7
17300,1336608,3
17300,1343092,7
17300,1397280,5
17300,1408101,8
17300,1430132,7
17300,1440161,6
17300,1453405,4
17300,1454468,9
17300,1483013,8
17300,1535108,7
17300,1560747,3
17300,1595656,3
17300,1655460,7
17300,1690953,4
17300,1691917,5
17300,1702439,6
17300,1731141,7
17300,1764183,5
17300,1772341,6
17300,1800241,7
17300,1814621,6
17300,1821549,7
17300,1839492,8
17300,1855199,7
17300,1866249,7
17300,1912398,7
17300,1931533,4
17300,1959490,7
17300,2024432,3
17300,2024544,8
17300,2053463,5
17300,2234155,5
17300,2294629,7
17300,2404463,4
17301,485947,8
17301,1869716,7
17301,1935179,8
17302,454876,9
17302,1217209,7
17302,1300854,10
17302,1483013,8
17302,1764625,6
17303,1538403,10
17303,1583421,7
17303,1904996,8
17303,2099556,5
17304,1935179,4
17305,1798709,10
17306,1408101,8
17307,816711,8
17308,1655416,10
17309,1409024,4
17309,1980209,8
17310,770828,4
17310,1335975,10
17310,1535109,10
17310,1661382,8
17310,1670345,10
17310,1723121,7
17310,1905041,10
17310,2334879,9
17311,1535109,9
17312,2222394,10
17313,816442,8
17314,1535108,10
17315,2302755,9
17316,1807003,10
17317,1924429,8
17318,54215,10
17318,1454468,10
17318,2184339,1
17319,338751,10
17320,1701990,7
17321,954947,10
17322,100758,9
17322,453556,8
17322,1091191,8
17322,1253863,9
17322,1408253,7
17322,1490017,9
17322,1843866,9
17322,2294629,8
17323,61735,7
17323,1405810,7
17323,1535108,7
17324,59742,10
17324,169547,10
17324,242193,8
17324,308644,10
17324,409459,10
17324,457430,10
17324,482571,10
17324,978762,10
17324,1231277,5
17324,1250777,10
17324,1276104,10
17324,1343092,10
17324,1623205,10
17324,2387433,3
17324,2505938,10
17325,111161,10
17325,1670345,8
17326,993846,10
17326,1091191,10
17326,1723121,10
17326,1817273,10
17326,3063516,10
17327,770828,9
17327,1408101,8
17327,1583421,7
17327,1659337,8
17327,1670345,8
17327,1815862,7
17327,1905041,8
17327,1981677,7
17327,2302755,8
17328,1659337,10
17329,2053425,9
17330,335245,10
17330,482571,8
17330,1211956,9
17330,1392214,7
17330,1535109,8
17330,1670345,10
17330,1691917,5
17330,1821658,8
17330,1985966,8
17330,2294629,10
17331,120338,1
17331,1074638,6
17331,1430132,9
17332,76759,8
17332,80684,8
17332,86190,9
17332,107665,4
17332,111161,8
17332,183649,6
17332,340855,7
17332,421073,7
17332,458352,8
17332,1045658,6
17332,1091191,6
17332,1117385,6
17332,1170358,9
17332,1211956,8
17332,1272878,7
17332,1351685,6
17332,1392214,8
17332,1413495,7
17332,1433811,7
17332,1454468,6
17332,1457767,8
17332,1491044,7
17332,1531901,6
17332,1535108,7
17332,1547234,7
17332,1615065,7
17332,1663662,6
17332,1734433,6
17332,1772341,7
17332,1817273,6
17332,1924429,8
17332,1931533,6
17332,1951261,5
17332,1951264,7
17332,2103217,4
17333,1490017,10
17334,770828,10
17334,816711,10
17334,848228,10
17334,903624,10
17334,1300854,10
17334,1343727,10
17334,1345836,10
17334,1408101,10
17334,1430132,10
17334,1483013,10
17334,1663662,10
17334,1815862,10
17334,1853728,10
17335,45891,2
17335,50783,10
17335,53291,9
17335,70047,10
17335,70735,10
17335,71562,10
17335,83866,8
17335,86250,8
17335,89881,10
17335,95953,9
17335,99674,9
17335,99685,9
17335,114814,10
17335,116282,8
17335,120586,9
17335,120632,7
17335,134847,8
17335,139654,8
17335,180093,10
17335,275277,10
17335,311113,8
17335,317248,10
17335,327137,9
17335,343818,7
17335,381681,10
17335,388473,10
17335,399295,8
17335,401792,7
17335,416044,6
17335,425112,6
17335,450259,9
17335,481499,9
17335,770828,7
17335,790628,7
17335,808506,9
17335,814255,4
17335,816442,7
17335,865556,4
17335,1014759,7
17335,1045658,9
17335,1170358,10
17335,1343092,9
17335,1408101,9
17335,1457767,7
17335,1483013,7
17335,1570728,7
17335,1583421,4
17335,1613750,9
17335,1623205,7
17335,1650554,4
17335,1682180,8
17335,1690953,7
17335,1707386,9
17335,1935179,8
17335,1966604,9
17335,2073016,8
17335,2132285,7
17335,2179116,8
17335,2278871,6
17335,2302755,3
17335,2334873,10
17336,790724,6
17336,1074638,7
17336,1375666,9
17336,1430132,7
17336,1448755,8
17336,1563738,7
17336,1587411,7
17336,1656190,8
17336,1951264,8
17336,2131556,7
17336,2294629,8
17337,1646974,9
17338,472399,7
17338,481499,8
17338,1616195,6
17339,1673697,9
17340,790628,7
17340,882977,7
17340,903624,9
17340,1288558,9
17340,1583421,6
17340,1588173,6
17340,1623205,5
17340,1711425,7
17340,1772341,7
17340,2302755,8
17340,2387433,7
17341,462485,10
17342,1408101,7
17342,1588173,5
17342,1670345,7
17342,2244901,5
17342,2265398,5
17343,1045658,9
17343,1371111,7
17344,2390361,9
17345,903624,7
17346,1430132,6
17347,86879,8
17347,120815,10
17347,265086,9
17347,454876,8
17347,770828,8
17347,816711,7
17347,975645,6
17347,1024648,8
17347,1205537,7
17347,1210819,7
17347,1211956,7
17347,1234721,7
17347,1258972,1
17347,1276104,5
17347,1300854,7
17347,1446714,6
17347,1454468,9
17347,1483013,7
17347,1535109,8
17347,1606378,6
17347,1650554,7
17347,1764234,4
17347,1790885,7
17347,1821694,7
17347,1853728,6
17347,1893256,6
17347,1951261,6
17347,2016940,5
17347,2024469,7
17348,1843866,10
17349,44706,8
17349,69834,5
17349,74559,5
17349,87332,8
17349,92099,8
17349,93779,6
17349,94799,9
17349,96945,7
17349,100802,8
17349,107889,8
17349,113409,4
17349,114214,6
17349,228786,8
17349,240772,8
17349,338188,6
17349,349903,7
17349,376136,8
17349,496806,5
17349,903624,6
17349,1074638,8
17349,1077368,6
17349,1106860,6
17349,1217209,7
17349,1277953,5
17349,1385867,6
17349,1386703,6
17349,1392170,5
17349,1408101,6
17349,1437357,4
17349,1486192,6
17349,1567609,7
17349,1615147,9
17349,1637688,5
17349,1667889,7
17349,1706593,5
17349,1764651,7
17349,1817273,5
17349,1905041,6
17350,1454029,9
17350,2194499,8
17351,1670345,6
17352,1210819,6
17353,38109,7
17353,40746,8
17353,43727,9
17353,44829,8
17353,47396,9
17353,48750,8
17353,50100,8
17353,51201,8
17353,51655,7
17353,53125,10
17353,54331,8
17353,54698,9
17353,55875,7
17353,56869,7
17353,57134,5
17353,60214,6
17353,61747,6
17353,62133,6
17353,63060,5
17353,64782,7
17353,66122,9
17353,66995,5
17353,67144,7
17353,71807,6
17353,73341,7
17353,81178,5
17353,82010,7
17353,88247,8
17353,90329,7
17353,97351,3
17353,98554,8
17353,100802,6
17353,102685,6
17353,104438,6
17353,105690,5
17353,111149,6
17353,120681,7
17353,150377,6
17353,164052,5
17353,166896,9
17353,183790,7
17353,250687,3
17353,274166,5
17353,313737,6
17353,327554,4
17353,335119,7
17353,335266,8
17353,349825,7
17353,424993,3
17353,425112,7
17353,446029,3
17353,448011,4
17353,821640,4
17353,866439,6
17353,974661,6
17353,1013743,7
17353,1092026,6
17353,1234548,4
17353,1278340,7
17353,1282140,7
17353,1284575,4
